timestamp,open,high,low,close,volume,quote_volume,trade_count,taker_buy_vol,taker_buy_quote_vol
1672531200000,1196.1,1196.85,1192.29,1193.89,84158.668,100539744.16433,39797,44825.5,53549616.83033
1672534800000,1193.89,1196.71,1193.76,1196.16,45582.565,54483253.37634,25302,25637.042,30643799.42573
1672538400000,1196.16,1196.98,1193.99,1195.62,39286.584,46963994.58183,20839,18051.524,21578829.19975
1672542000000,1195.61,1195.61,1191.36,1194.05,84469.213,100785531.12928,41667,38371.698,45784490.86697
1672545600000,1194.05,1194.08,1190.8,1193.07,64700.607,77165564.36871,34910,31956.751,38113242.72097
1672549200000,1193.09,1194.84,1192.91,1194.57,34160.764,40783908.22135,21711,17635.315,21054602.35908
1672552800000,1194.58,1195.55,1193.87,1194.75,36005.934,43017742.46323,18684,18147.582,21681790.88829
1672556400000,1194.75,1195.84,1193.0,1195.07,56276.819,67211985.51029,25149,26544.929,31703530.31455
1672560000000,1195.07,1196.0,1193.91,1194.13,36254.1,43323124.82333,19424,17525.399,20943277.59152
1672563600000,1194.13,1196.79,1193.56,1196.55,40074.323,47900965.09776,21012,22028.695,26332333.49161
1672567200000,1196.56,1197.37,1195.35,1197.17,35014.39,41885927.84093,17299,19767.953,23649036.10873
1672570800000,1197.17,1197.68,1195.55,1196.4,38857.518,46495132.17472,19976,18261.747,21851715.47471
1672574400000,1196.4,1198.61,1195.51,1197.17,57459.281,68790434.0965,27621,28636.721,34286702.79843
1672578000000,1197.17,1197.37,1192.99,1194.99,80279.79,95924356.5615,35090,30917.897,36946192.5668
1672581600000,1195.0,1195.78,1194.04,1194.46,33373.65,39879046.2604,20516,15971.092,19084513.19345
1672585200000,1194.46,1196.71,1193.86,1196.52,35893.873,42905357.31849,22024,19627.165,23462217.82096
1672588800000,1196.51,1198.02,1195.5,1197.03,66335.813,79396472.78737,30342,33016.425,39517030.60742
1672592400000,1197.02,1203.83,1196.94,1200.34,164414.199,197385310.38368,64551,91195.612,109477644.56437
1672596000000,1200.34,1202.93,1200.34,1200.71,67473.734,81073229.41049,36990,35920.761,43162175.6133
1672599600000,1200.71,1204.67,1200.7,1201.47,82461.958,99184839.69384,39925,45147.378,54305959.25101
1672603200000,1201.47,1204.79,1200.96,1201.03,51869.207,62370333.23886,28219,26648.413,32045568.88766
1672606800000,1201.03,1202.89,1200.12,1202.59,39723.438,47730513.51307,22026,20842.171,25044207.88329
1672610400000,1202.59,1202.93,1200.0,1200.69,37623.537,45208049.88687,17852,14594.545,17538021.67582
1672614000000,1200.69,1202.52,1198.71,1199.96,70013.523,84038914.8927,32774,35453.754,42557529.35184
1672617600000,1199.96,1200.83,1197.0,1197.78,76823.734,92063350.04955,33914,35708.675,42793545.79582
1672621200000,1197.78,1197.85,1191.5,1194.55,179325.09,214257227.23648,66605,81747.14,97677003.68177
1672624800000,1194.55,1197.12,1193.73,1196.37,47874.956,57245601.60619,25811,28052.395,33544282.46799
1672628400000,1196.36,1203.32,1196.08,1201.42,118094.32,141721571.94285,48775,65476.225,78569141.99675
1672632000000,1201.43,1202.49,1199.12,1201.27,80557.305,96711788.77774,37115,36958.474,44369914.38433
1672635600000,1201.26,1202.74,1199.52,1201.91,62857.355,75514437.64365,32265,34527.332,41481432.41876
1672639200000,1201.91,1203.94,1199.75,1200.85,76926.213,92438390.9947,34224,37764.277,45385423.43871
1672642800000,1200.85,1222.0,1200.72,1212.82,528657.867,641063304.91666,204711,300748.567,364658363.99694
1672646400000,1212.83,1217.0,1212.14,1215.32,150279.023,182531710.91397,63809,74186.439,90114186.88334
1672650000000,1215.32,1218.84,1215.14,1216.55,148845.349,181176933.25624,60620,75145.737,91468531.63607
1672653600000,1216.55,1225.0,1215.9,1217.01,194790.232,237471475.82472,82989,103765.85,126543249.7962
1672657200000,1217.0,1217.4,1213.5,1216.72,117582.404,142926833.97693,46992,52436.471,63740371.63532
1672660800000,1216.71,1218.37,1215.83,1216.11,67512.859,82162530.89149,30878,33163.169,40360927.77938
1672664400000,1216.11,1216.46,1213.3,1214.2,94857.938,115228037.10744,41590,42262.279,51336458.93856
1672668000000,1214.21,1219.0,1214.2,1216.39,110079.155,133860190.21722,43354,58182.024,70748787.27162
1672671600000,1216.4,1220.99,1215.03,1218.5,163399.332,199095388.42283,63069,90017.46,109683244.90581
1672675200000,1218.49,1219.39,1215.5,1215.76,76386.993,93012254.50044,33762,34550.905,42074055.61491
1672678800000,1215.76,1216.99,1215.03,1216.62,56288.689,68453677.86307,25574,28458.415,34609660.80676
1672682400000,1216.62,1218.74,1216.21,1217.53,40791.969,49664030.91644,21295,22284.519,27130931.69013
1672686000000,1217.52,1218.76,1216.73,1218.49,33086.655,40291787.62955,18344,16701.76,20338377.16507
1672689600000,1218.5,1218.5,1215.73,1217.64,53302.181,64871269.88598,22886,26676.987,32463199.8743
1672693200000,1217.64,1225.0,1217.45,1219.28,79517.644,96992941.33935,35899,49127.988,59942881.65234
1672696800000,1219.28,1219.83,1210.0,1214.33,159451.669,193724423.30554,69421,66100.052,80323987.44494
1672700400000,1214.33,1216.68,1211.89,1213.23,114502.387,139045046.8892,50177,59561.916,72331113.12684
1672704000000,1213.24,1216.28,1212.07,1214.99,84098.119,102133314.58574,35374,45405.391,55144377.1923
1672707600000,1214.98,1215.26,1210.64,1213.65,102954.92,124848431.78493,43928,47987.032,58192643.10393
1672711200000,1213.64,1214.92,1212.5,1213.55,51847.64,62940849.47666,24383,27801.627,33752132.32969
1672714800000,1213.55,1216.0,1212.32,1215.19,66285.168,80489835.51592,31541,35987.908,43701858.59427
1672718400000,1215.18,1215.45,1212.57,1212.89,55044.169,66825322.23831,24846,21302.777,25862021.75466
