timestamp,open,high,low,close,volume,quote_volume,trade_count,taker_buy_vol,taker_buy_quote_vol
1727740800000,63309.0,63491.1,63260.1,63315.2,2172.993,137707559.8883,25815,1290.666,81799370.7019
1727741100000,63315.3,63383.0,63275.4,63317.0,757.703,47987719.7602,12190,405.56,25684424.6879
1727741400000,63317.0,63360.2,63140.1,63193.5,2009.022,127023688.9597,20796,740.233,46789225.1515
1727741700000,63193.4,63193.5,63050.0,63075.5,1563.699,98688688.2895,17734,533.677,33685102.5281
1727742000000,63075.4,63121.0,63000.0,63113.0,1584.207,99849229.0578,17912,666.88,42039967.3959
1727742300000,63113.0,63356.2,63066.6,63332.7,1562.237,98833261.5091,22322,943.918,59713116.3465
1727742600000,63332.7,63415.5,63231.4,63251.2,801.708,50778145.4522,14957,335.221,21234022.3247
1727742900000,63251.1,63354.7,63232.0,63282.7,443.741,28089861.4486,10699,273.822,17334905.7077
1727743200000,63282.7,63401.0,63282.7,63398.4,341.92,21664040.0507,8406,209.527,13275247.5679
1727743500000,63398.4,63476.8,63385.8,63430.1,550.55,34918524.0141,10433,324.941,20610220.3755
1727743800000,63430.1,63601.7,63427.0,63502.4,1177.771,74833077.6729,16156,697.9,44345159.8422
1727744100000,63502.4,63574.4,63487.6,63513.2,544.549,34596206.2642,8676,201.75,12817822.644
1727744400000,63513.2,63611.0,63452.2,63600.0,514.944,32710289.9816,10480,244.578,15539616.6324
1727744700000,63600.0,63627.5,63526.6,63549.6,606.775,38582711.4436,10265,290.549,18476370.7775
1727745000000,63549.6,63616.7,63345.7,63488.4,1968.671,124976033.5032,19760,559.858,35540664.4119
1727745300000,63488.3,63571.4,63450.0,63509.0,430.962,27370950.123,8046,217.8,13833592.3447
1727745600000,63509.0,63527.2,63450.0,63469.3,349.806,22205945.1976,6488,167.388,10625428.7861
1727745900000,63469.3,63561.0,63450.0,63559.1,408.201,25911397.8765,7180,172.326,10941918.0839
1727746200000,63559.0,63582.1,63520.0,63552.0,258.996,16459832.7251,7080,140.674,8940179.6188
1727746500000,63551.9,63598.0,63525.1,63555.3,263.569,16754192.0944,5235,176.051,11191246.5577
1727746800000,63555.2,63600.0,63545.6,63557.2,236.004,15004973.0135,5482,153.467,9757772.1067
1727747100000,63557.2,63557.2,63451.6,63455.4,357.447,22698831.7169,5996,151.607,9627068.8835
1727747400000,63455.5,63458.5,63400.0,63423.9,715.036,45361683.6466,6349,150.919,9572637.3991
1727747700000,63423.8,63460.0,63400.1,63447.3,273.437,17344318.6839,5174,149.063,9455039.6681
1727748000000,63447.2,63447.2,63326.8,63336.9,920.31,58341030.8455,8715,147.182,9329129.6967
1727748300000,63336.9,63380.2,63264.8,63321.6,522.009,33051247.5661,10091,228.116,14443888.5048
1727748600000,63321.7,63331.6,63183.2,63214.8,672.883,42549320.7496,10286,309.612,19576201.8174
1727748900000,63214.8,63289.4,63150.0,63250.3,742.506,46936515.7595,11553,371.282,23474898.598
1727749200000,63250.3,63338.2,63232.0,63338.1,311.804,19728223.1718,6978,202.309,12801411.3807
1727749500000,63338.2,63365.2,63310.6,63318.1,267.676,16954347.9347,6958,176.937,11206995.1068
1727749800000,63318.1,63390.0,63310.0,63389.9,214.445,13587210.841,5581,147.25,9329884.3596
1727750100000,63390.0,63390.0,63305.6,63312.0,222.842,14117127.9261,5446,106.522,6748568.9107
1727750400000,63311.9,63373.5,63311.9,63330.0,160.305,10154702.8508,3427,70.84,4487480.669
1727750700000,63330.1,63330.1,63261.0,63303.7,209.534,13260728.1301,4893,107.832,6824263.4719
1727751000000,63303.7,63378.0,63272.9,63376.5,188.873,11958149.0733,5008,124.688,7894842.0408
1727751300000,63376.6,63439.3,63363.8,63427.8,362.745,23003380.0088,6507,254.037,16109492.2782
1727751600000,63427.8,63463.0,63410.9,63457.0,357.64,22689752.7996,5945,224.516,14243946.7545
1727751900000,63457.0,63555.2,63430.8,63542.1,669.827,42535203.0362,8774,465.119,29535226.1053
1727752200000,63542.0,63605.9,63542.0,63605.9,545.078,34660163.184,7657,382.381,24314806.371
1727752500000,63605.9,63683.5,63559.4,63578.0,868.792,55277949.9941,12231,406.368,25858700.0191
1727752800000,63577.9,63649.3,63562.1,63564.5,364.176,23162324.0448,6736,181.017,11513662.4757
1727753100000,63564.5,63564.5,63502.7,63523.5,400.019,25412163.3473,6025,174.798,11105063.5104
1727753400000,63523.5,63613.8,63523.2,63604.9,299.505,19039597.8075,6570,202.441,12869431.5824
1727753700000,63605.0,63657.6,63557.8,63648.2,244.071,15525939.3832,5637,129.359,8228786.2234
1727754000000,63648.1,63724.5,63648.1,63718.9,554.385,35307032.6709,8088,341.494,21749872.4283
1727754300000,63718.9,63726.0,63677.0,63705.2,541.165,34472584.245,6940,315.287,20083828.0337
1727754600000,63705.2,63705.2,63652.1,63698.4,258.122,16436867.2864,4415,106.928,6808627.4892
1727754900000,63698.3,63732.0,63673.6,63707.2,352.402,22450051.1322,5639,209.703,13359830.7504
1727755200000,63707.2,63772.9,63643.9,63739.4,747.438,47622079.8113,10399,528.147,33655244.1466
1727755500000,63739.5,63824.9,63674.0,63686.5,1189.844,75871874.1609,14764,688.576,43914359.4938
1727755800000,63686.6,63694.6,63627.6,63650.0,351.296,22363640.3921,6403,141.39,9000052.5509
1727756100000,63650.1,63760.6,63650.0,63758.1,325.653,20743086.6315,5619,247.823,15786195.5905
1727756400000,63758.2,63770.0,63710.0,63712.4,352.432,22465544.9304,6563,204.404,13029881.7176
1727756700000,63712.4,63765.0,63710.4,63764.9,331.502,21130194.4713,4666,199.726,12731104.9626
1727757000000,63764.9,63810.0,63747.6,63788.8,686.409,43780477.1844,9050,445.081,28387522.0273
1727757300000,63788.8,63850.0,63771.8,63829.3,530.362,33843356.037,9052,278.788,17791008.0785
1727757600000,63829.2,63835.2,63751.4,63787.7,355.501,22676752.4554,6422,120.412,7680720.9432
1727757900000,63787.9,63814.4,63750.0,63791.6,276.513,17639042.3822,5475,139.25,8883205.8716
1727758200000,63791.6,63829.7,63766.2,63792.0,256.572,16368441.2,5391,116.536,7434852.7725
1727758500000,63792.0,63843.2,63775.7,63835.9,434.366,27715803.9485,5628,171.315,10931881.9855
1727758800000,63836.0,63872.0,63764.9,63769.7,801.284,51135481.5475,9496,292.296,18656992.9253
1727759100000,63769.7,63785.3,63710.6,63776.8,443.782,28288462.5299,6616,184.473,11758188.9838
1727759400000,63776.9,63781.0,63693.5,63730.9,406.421,25904177.3223,6895,153.343,9772828.895
1727759700000,63730.9,63767.6,63696.0,63698.1,175.331,11175774.3103,4349,69.213,4411955.5017
1727760000000,63698.1,63730.0,63676.3,63730.0,214.279,13650098.9506,3676,106.392,6777156.9882
1727760300000,63730.0,63730.0,63650.0,63696.9,475.395,30271761.0842,5618,241.286,15364164.458
1727760600000,63697.0,63712.7,63657.4,63705.6,175.33,11166221.9716,3842,74.957,4773948.649
1727760900000,63705.6,63732.4,63673.6,63673.6,140.386,8944348.1609,3191,71.569,4560064.8407
1727761200000,63673.7,63689.2,63658.9,63677.7,163.002,10378816.6399,3182,86.233,5490660.3549
1727761500000,63677.7,63727.6,63677.7,63723.4,168.837,10756843.3975,3532,114.177,7274337.3601
1727761800000,63723.4,63738.3,63685.0,63685.0,126.333,8050190.9955,2743,66.707,4251059.8204
1727762100000,63685.1,63733.9,63685.0,63733.9,124.384,7924501.6149,2481,84.298,5370913.064
1727762400000,63733.9,63814.8,63731.0,63814.8,698.467,44550907.9275,7458,398.289,25404143.1095
1727762700000,63814.8,63899.0,63814.7,63870.1,838.806,53571429.2941,9155,475.899,30392833.4096
